iter	Logloss
366	0.01729838346
367	0.01728918794
368	0.01726683801
369	0.01719231165
370	0.01717187809
371	0.01715001161
372	0.01710756631
373	0.017054958
374	0.01696529401
375	0.01691554238
376	0.01691105433
377	0.01687235728
378	0.01683898778
379	0.0167802206
380	0.01670201646
381	0.01667880455
382	0.01662508132
383	0.01658666577
384	0.01654996188
385	0.01652285356
386	0.01649343793
387	0.01648076548
388	0.01639801598
389	0.01634632311
390	0.01618120103
391	0.01607838189
392	0.01603305428
393	0.01599444796
394	0.01592820157
395	0.01590944348
396	0.01586732764
397	0.0158517189
398	0.01583915779
399	0.01581410994
400	0.01577677908
401	0.01576653308
402	0.01574347661
403	0.01571546769
404	0.01565235916
405	0.01560423352
406	0.01557311806
407	0.01549589182
408	0.01546750621
409	0.01542152117
410	0.01540076958
411	0.01535844102
412	0.01528084375
413	0.01521839395
414	0.01519631454
415	0.01517561073
416	0.01510592915
417	0.0150423867
418	0.01499657111
419	0.01495118229
420	0.01492282103
421	0.01488606563
422	0.01483992857
423	0.01479509311
424	0.01470298033
425	0.01469191302
426	0.01464663649
427	0.01462315537
428	0.01461090201
429	0.01456171283
430	0.01450879862
431	0.01447248879
432	0.01446479362
433	0.01438819212
434	0.01437434349
435	0.01431724441
436	0.01429695244
437	0.01429085649
438	0.01427261555
439	0.01423368285
440	0.01420583846
441	0.01418114914
442	0.01412610087
443	0.01409150024
444	0.01403724919
445	0.01400509961
446	0.01394432082
447	0.01393188552
448	0.01388946933
449	0.01386857232
450	0.01385774644
451	0.01383058297
452	0.01374885787
453	0.01373140103
454	0.01368721182
455	0.01366389756
456	0.01365122327
457	0.01362543596
458	0.01359661353
459	0.0135829545
460	0.01354623208
461	0.0134823172
462	0.01345030315
463	0.01342245849
464	0.01335933264
465	0.01335055427
466	0.01331345203
467	0.01330512526
468	0.01330094091
469	0.01324705599
470	0.01318124106
471	0.0131471468
472	0.01313698969
473	0.01310254498
474	0.01310253479
475	0.01309257582
476	0.01308383901
477	0.01308380899
478	0.01306710175
479	0.01305749912
480	0.01303722378
481	0.01302446957
482	0.01300367092
483	0.01298178632
484	0.01294082365
485	0.0129223429
486	0.01287497317
487	0.01284028053
488	0.01283730415
489	0.01280221735
490	0.01274581921
491	0.01273866907
492	0.01273865861
493	0.01273863932
494	0.01273863286
495	0.01273862996
496	0.01267420312
497	0.01266201629
498	0.01265222103
499	0.01262746241
500	0.01262740571
501	0.01262589616
502	0.0126170855
503	0.01259907631
504	0.01255906079
505	0.01252329933
506	0.01251419928
507	0.01248696637
508	0.01244960651
509	0.01242088672
510	0.01236983417
511	0.01236757671
512	0.01232081859
513	0.01228867675
514	0.01227372043
515	0.01222503736
516	0.01221198485
517	0.01219729033
518	0.01214377754
519	0.01210597351
520	0.01204944333
521	0.01201311752
522	0.01197199123
523	0.01194745746
524	0.01192898268
525	0.01192109982
526	0.0118937198
527	0.01189369576
528	0.01184947187
529	0.01182768901
530	0.01180925094
531	0.01177512126
532	0.0117592426
533	0.01170747971
534	0.0117016618
535	0.01168325675
536	0.01165397485
537	0.01165396159
538	0.01164251375
539	0.01161929883
540	0.01161930364
541	0.01157673093
542	0.01154983333
543	0.01153979946
544	0.01153977799
545	0.0115165818
546	0.01151658669
547	0.01150016083
548	0.01150016198
549	0.01147133783
550	0.01146531868
551	0.01144175731
552	0.01143382967
553	0.01143379707
554	0.01142871157
555	0.01141674731
556	0.01138664057
557	0.01134862216
558	0.01134862152
559	0.01134737485
560	0.01134736823
561	0.01134736823
562	0.01132790344
563	0.01129982218
564	0.01128432156
565	0.01127886076
566	0.01126622507
567	0.01123523271
568	0.01119753007
569	0.01113146009
570	0.01109640584
571	0.01109626465
572	0.01108618163
573	0.01106616962
574	0.01106076837
575	0.01105191202
576	0.01103908733
577	0.01103909012
578	0.01102542115
579	0.01102541293
580	0.01099865701
581	0.01099863061
582	0.01099862486
583	0.01095340199
584	0.01094024181
585	0.01092363721
586	0.01092118954
587	0.0109074141
588	0.01085714204
589	0.01083071449
590	0.01083070166
591	0.01081081222
592	0.01080144316
593	0.01078922346
594	0.0107803362
595	0.01075648849
596	0.01074513986
597	0.01074512609
598	0.0107123187
599	0.01067609388
600	0.01062441578
601	0.01060927425
602	0.01060182903
603	0.01058260017
604	0.01058229781
605	0.01055315935
606	0.01055315706
607	0.01051599088
608	0.01049370542
609	0.01047026924
610	0.01045040385
611	0.01042646954
612	0.01038470132
613	0.01030321726
614	0.01024435492
615	0.01022762643
616	0.0102008038
617	0.01019886302
618	0.01017536868
619	0.01013426777
620	0.01010145468
621	0.01008960115
622	0.01006595078
623	0.01006348828
624	0.01004517556
625	0.01002522183
626	0.01001408429
627	0.01001408429
628	0.009978106564
629	0.00993747765
630	0.009902236417
631	0.009902222198
632	0.009891773727
633	0.009873531578
634	0.009816717222
635	0.009787904286
636	0.009787876923
637	0.009767510636
638	0.009767484856
639	0.009744383951
640	0.009720740256
641	0.009707309119
642	0.009681798008
643	0.009669650151
644	0.009655114951
645	0.009646278523
646	0.009628480013
647	0.009628479605
648	0.009604206543
649	0.009593257707
650	0.009586258919
651	0.009580600425
652	0.00956594636
653	0.009527354034
654	0.009503248076
655	0.009483992889
656	0.00945886342
657	0.00943228431
658	0.009411269766
659	0.009401062116
660	0.009363364948
661	0.009345678626
662	0.009328843227
663	0.009296520041
664	0.009289215571
665	0.009271233259
666	0.009252139963
667	0.009245287967
668	0.009239174867
669	0.009212865561
670	0.009193342876
671	0.0091658949
672	0.009136673461
673	0.009120234418
674	0.009095537297
675	0.009059202655
676	0.009054073861
677	0.00904047447
678	0.009007296017
679	0.0090012682
680	0.008983494731
681	0.008970449389
682	0.008960041249
683	0.008919026498
684	0.008883169933
685	0.008866854973
686	0.008851211704
687	0.008830164824
688	0.008795291365
689	0.008767889206
690	0.008741104155
691	0.008728463418
692	0.008717670145
693	0.008706147863
694	0.008704062867
695	0.008704024266
696	0.008693808765
697	0.00868665892
698	0.008681345583
699	0.00867344404
700	0.008673442163
701	0.008672670032
702	0.008663685014
703	0.008648753668
704	0.008637732736
705	0.008628744817
706	0.008592044432
707	0.008580209125
708	0.008569453962
709	0.008555211665
710	0.008531008587
711	0.008508434739
712	0.008491033484
713	0.008460824481
714	0.008444279505
715	0.008433774553
716	0.008411785141
717	0.008384583838
718	0.008384586557
719	0.008384575861
720	0.00838456622
721	0.008380799608
722	0.00837208608
723	0.00834494031
724	0.008326135817
725	0.008326125001
726	0.008326117799
727	0.008326117799
728	0.008326105871
729	0.008326097032
730	0.008326056384
731	0.008326036327
732	0.008326028188
733	0.008326015744
734	0.008326003713
735	0.008325979882
736	0.008325962846
737	0.008325956796
738	0.008325950288
739	0.008325944919
740	0.008325933052
741	0.008325923112
742	0.008325905109
743	0.008325896205
744	0.008294399258
745	0.008294396675
746	0.008294327662
747	0.008276503615
748	0.008276488187
749	0.008276488523
750	0.008276490625
751	0.008256762935
752	0.008231626738
753	0.008231622056
754	0.008231614138
755	0.008206086294
756	0.008197007662
757	0.008196991332
758	0.008184564701
759	0.008184564896
760	0.008171348647
761	0.008149726389
762	0.008149705675
763	0.008130575944
764	0.008130523594
765	0.008130517627
766	0.008130522801
767	0.008130067895
768	0.008119044819
769	0.008085433598
770	0.008072689732
771	0.008051240782
772	0.008051216591
773	0.008051201329
774	0.008051185603
775	0.008051178423
776	0.008051126727
777	0.008045866317
778	0.008045867922
779	0.008045857548
780	0.008033930821
781	0.00802281163
782	0.008022797025
783	0.008022776226
784	0.008022771758
785	0.008017713314
786	0.00801771142
787	0.008017690791
788	0.007977272427
789	0.00796648988
790	0.007958031829
791	0.007938804064
792	0.007938791096
793	0.007938791096
794	0.007938783533
795	0.007938782813
796	0.007938764314
797	0.007931348788
798	0.007931337456
799	0.007931321855
800	0.007931316417
801	0.00792127362
802	0.007921261062
803	0.007913567966
804	0.007908419719
805	0.007881777408
806	0.007881777408
807	0.007881775097
808	0.007881755516
809	0.007881755516
810	0.007881750282
811	0.007881729759
812	0.00788089927
813	0.007880886265
814	0.007861404796
815	0.007861370356
816	0.007861355703
817	0.007861337731
818	0.007861314842
819	0.007861291427
820	0.007861291427
821	0.00786128663
822	0.007861283053
823	0.007861269756
824	0.007861244251
825	0.007861228541
826	0.007861213079
827	0.007848196116
828	0.007848188535
829	0.007838791533
830	0.007838778313
831	0.007838778313
832	0.007838756954
833	0.007838749066
834	0.00783874639
835	0.00783874639
836	0.00783874639
837	0.007838721139
838	0.007838679829
839	0.007838676107
840	0.007838659115
841	0.007838659115
842	0.007838659115
843	0.007838652938
844	0.007838625745
845	0.007838626926
846	0.007838610271
847	0.007838595898
848	0.007838580891
849	0.007838580186
850	0.007838565315
851	0.007838552268
852	0.007833459527
853	0.007821176451
854	0.00780776918
855	0.007796501868
856	0.007779020479
857	0.007757188135
858	0.007757168912
859	0.007741849208
860	0.007741834083
861	0.007741789832
862	0.007728811937
863	0.007728794525
864	0.007728794525
865	0.007728792141
866	0.007728783013
867	0.007728758839
868	0.00772875985
869	0.00772875126
870	0.007721107435
871	0.007717391424
872	0.007717379761
873	0.007717364706
874	0.00768131823
875	0.007665534847
876	0.007648384512
877	0.00763210962
878	0.007615828005
879	0.007615823508
880	0.00761582214
881	0.007610730328
882	0.007610718306
883	0.007589491905
884	0.007589469424
885	0.007580952652
886	0.007565622324
887	0.007565624626
888	0.007565610914
889	0.007534771329
890	0.007527463531
891	0.007527454134
892	0.007527446394
893	0.007527453293
894	0.007527453293
895	0.007527444162
896	0.007527430919
897	0.007519974463
898	0.007503611383
899	0.007498623511
900	0.007498628419
901	0.007498628419
902	0.00749856986
903	0.007491135173
904	0.007478528065
905	0.007465369322
906	0.007465369322
907	0.007465369144
908	0.007465363862
909	0.007465345337
910	0.007465324943
911	0.007465290126
912	0.007465266218
913	0.007465266218
914	0.007465268044
915	0.007465270882
916	0.007465267925
917	0.007465263037
918	0.007465261398
919	0.007465231638
920	0.007465221423
921	0.007465195912
922	0.007465168005
923	0.007465168469
924	0.007465168469
925	0.007454350428
926	0.007441498231
927	0.007441476733
928	0.007441426013
929	0.007441409044
930	0.007441400497
931	0.007426987395
932	0.007421742847
933	0.007421732609
934	0.007421733793
935	0.007421731091
936	0.00742168684
937	0.007421692295
938	0.007421692295
939	0.007421676438
940	0.007421676438
941	0.007421643387
942	0.007421643387
943	0.007421620955
944	0.007421622835
945	0.007421249069
946	0.007421238706
947	0.007421238128
948	0.007421238128
949	0.007421227228
950	0.007421215837
951	0.007421182054
952	0.007421164053
953	0.007421159995
954	0.007421151779
955	0.007421134503
956	0.007421133566
957	0.007421061839
958	0.007421047894
959	0.007421047894
960	0.007421047894
961	0.007421019777
962	0.007421003422
963	0.007420992937
964	0.007420993889
965	0.007420973034
966	0.007420958301
967	0.007418482786
968	0.00741847133
969	0.00741847133
970	0.007418461432
971	0.007418462086
972	0.007418446427
973	0.007418438132
974	0.007418438132
975	0.007417217357
976	0.007379837878
977	0.007367979548
978	0.007346549143
979	0.007338776921
980	0.007338776921
981	0.007320137038
982	0.007315282091
983	0.007315283077
984	0.007291465038
985	0.007291456715
986	0.00729145335
987	0.007291397825
988	0.007291380008
989	0.007291364811
990	0.007291356097
991	0.007291355536
992	0.007291342747
993	0.007291339317
994	0.007291328635
995	0.007291324347
996	0.007291322902
997	0.007291307343
998	0.007291306502
999	0.007291288901
